webpageID,og:type,salestype,country,language,categorypath,tooltip,ui-tabs-panel
040365_,category,parent_product_category,us,en,all-products, , 
040371_, , , , ,unkowntype_, , 
040382_,product,franchise,us,en,laptops, , 
040386_,category,franchise,us,en,enterprise-products, , 
040387_,product,franchise,in,en,laptops, , 
040389_,product,franchise,uk,en,desktops, , 
040392_,product,franchise,us,en,desktops, , 
040394_,product,franchise,us,en,laptops, , 
040396_,document, , ,en,document_, , 
040397_,product,franchise,in,en,desktops, , 
040401_,product,franchise,us,en,desktops, , 
040409_,product,product_category,au,en,dell-tablets, , 
040410_,product,franchise,sg,en,enterprise-products, , 
040424_, , , , ,unkowntype_, , 
040431_,category,product_category,us,en,laptops, , 
040437_,product,franchise,us,en,desktops, , 
040443_,category,franchise,nz,en,laptops, , 
040448_, , , , ,unkowntype_, , 
040451_,product,franchise,us,en,laptops, , 
040452_,category,franchise,in,en,other-product, , 
040459_,document, , ,en,document_, , 
040464_,product,franchise,us,en,desktops, , 
040467_,document, , ,en,document_, , 
040472_,category,product_category,us,en,other-product, , 
040477_,product,parent_product_category,in,en,other-product, , 
040479_,product,franchise,uk,en,desktops, , 
040482_,product,franchise,us,en,laptops, , 
040489_,product,franchise,uk,en,enterprise-products, , 
040499_,category,parent_product_category,us,en,all-products, , 
040501_,product,franchise,uk,en,enterprise-products, , 
040506_, , , ,en,unkowntype_, , 
040507_,document, , ,en,document_, , 
040511_,product,franchise,us,en,desktops, , 
040512_,category,product_category,uk,en,enterprise-products, , 
040515_,document, , ,en,document_, , 
040517_,document, , ,en,document_, , 
040520_,product,franchise,in,en,laptops, , 
040522_,product,franchise,us,en,desktops, , 
040524_,document, , ,en,document_, , 
040528_,product,franchise,us,en,software, , 
040529_,document, , ,en,document_, , 
040536_,document, , ,en,document_, , 
040539_,category,franchise,us,en,laptops, , 
040548_,product,franchise,nz,en,laptops, , 
040551_,product,franchise,us,en,desktops, , 
040567_,product,franchise,uk,en,other-product, , 
040570_,document, , ,en,document_, , 
040571_,product,franchise,us,en,desktops, , 
040577_, , , ,en,unkowntype_, , 
040580_,document, , ,en,document_, , 
040581_,category,product_category,uk,en,laptops, , 
040584_,product,franchise,sg,en,desktops, , 
040589_,product,franchise,in,en,other-product, , 
040594_,category,product_category,us,en,desktops, , 
040600_,category,parent_product_category,nz,en,all-products, , 
040603_,document, , ,en,document_, , 
040608_,document, , ,en,document_, , 
040609_,product,franchise,nz,en,enterprise-products, , 
040610_, , , ,en,unkowntype_, , 
040611_,product,franchise,uk,en,desktops, , 
040612_,category,product_category,us,en,laptops, , 
040613_,document, , ,en,document_, , 
040618_,product,franchise,us,en,desktops, , 
040625_,product,franchise,us,en,laptops, , 
040628_,document, , ,en,document_, , 
040630_,document, , ,en,document_, , 
040633_,product,franchise,us,en,laptops, , 
040635_,category,franchise,uk,en,laptops, , 
040639_,product,franchise,in,en,enterprise-products, , 
040641_,product,franchise,us,en,laptops, , 
040644_,category,parent_product_category,us,en,all-products, , 
040649_,category,config_category,us,en,deals, , 
040664_,document, , ,en,document_, , 
040668_,document, , ,en,document_, , 
040671_,document, , ,en,document_, , 
040672_, , , , ,unkowntype_, , 
040677_,product,franchise,in,en,desktops, , 
040680_,product,franchise,in,en,laptops, , 
040686_,product,franchise,in,en,enterprise-products, , 
040703_,product,franchise,uk,en,enterprise-products, , 
040704_,product,franchise,us,en,desktops, , 
040705_,product,franchise,au,en,laptops, , 
040707_,product,franchise,au,en,enterprise-products, , 
040708_,document, , ,en,document_, , 
040711_,product,franchise,us,en,laptops, , 
040715_,product,franchise,us,en,laptops, , 
040717_,product,franchise,uk,en,enterprise-products, , 
040723_,product,franchise,uk,en,enterprise-products, , 
040731_,product,franchise,au,en,desktops, , 
040733_, , , , ,unkowntype_, , 
040751_,product,franchise,uk,en,other-product, , 
040756_,document, , ,en,document_, , 
040761_, , , , ,unkowntype_, , 
040765_,product,franchise,au,en,laptops, , 
040766_,category,product_category,us,en,laptops, , 
040781_,product,franchise,us,en,enterprise-products, , 
040783_,product,franchise,in,en,laptops, , 
040809_,document, , ,en,document_, , 
040811_,category,product_category,us,en,enterprise-products, , 
040813_,product,franchise,us,en,enterprise-products, , 
040815_,document, , ,en,document_, , 
040819_,product,franchise,us,en,desktops, , 
040820_,product,franchise,uk,en,enterprise-products, , 
040832_,product,franchise,us,en,enterprise-products, , 
040836_,category,parent_product_category,us,en,all-products, , 
040840_, , , ,en,unkowntype_, , 
040841_,product,franchise,us,en,laptops, , 
040844_,product,franchise,uk,en,laptops, , 
040845_,product,franchise,us,en,cloud-client-computing, , 
040847_,category,parent_product_category,uk,en,all-products, , 
040851_,document, , ,en,document_, , 
040856_,product,franchise,au,en,enterprise-products, , 
040858_,document, , ,en,document_, , 
040863_,product,franchise,us,en,enterprise-products, , 
040864_,document, , ,en,document_, , 
040866_,product,franchise,au,en,desktops, , 
040868_,product,franchise,uk,en,laptops, , 
040872_,product,franchise,in,en,laptops, , 
040876_,category,franchise,in,en,laptops, , 
040877_,category,product_category,us,en,laptops, , 
040878_, , , , ,unkowntype_, , 
040882_,product,franchise,us,en,server-storage-solutions, , 
040885_,category,config_category,us,en,deals, , 
040897_, , , , ,unkowntype_, , 
040906_,product,franchise,uk,en,enterprise-products, , 
040908_,document, , ,en,document_, , 
040925_, , , ,en,unkowntype_, , 
040933_,product,franchise,nz,en,laptops, , 
040936_,product,franchise,us,en,desktops, , 
040937_,category,product_category,uk,en,software, , 
040940_,product,parent_product_category,au,en,other-product, , 
040944_,category,parent_product_category,us,en,all-products, , 
040947_,category,franchise,sg,en,desktops, , 
040948_,category,parent_product_category,us,en,all-products, , 
040954_,category,config_category,us,en,deals, , 
040955_,product,franchise,us,en,desktops, , 
040969_,category,product_category,us,en,enterprise-products, , 
040973_,product,franchise,in,en,enterprise-products, , 
040976_,product,franchise,uk,en,enterprise-products, , 
040977_,product,franchise,au,en,enterprise-products, , 
040981_,product,franchise,uk,en,enterprise-products, , 
040987_,product,franchise,us,en,enterprise-products, , 
040989_,article, , , ,other-product, , 
040996_,product,franchise,us,en,desktops, , 
040999_,product,franchise,in,en,enterprise-products, , 
041001_,document, , ,en,document_, , 
041011_,category,product_category,us,en,enterprise-products, , 
041012_,document, , ,en,document_, , 
041014_,category,config_category,us,en,deals, , 
041015_,category,parent_product_category,au,en,all-products, , 
041017_,category,parent_product_category,us,en,all-products, , 
041018_,product,franchise,us,en,cloud-client-computing, , 
041019_,product,franchise,in,en,other-product, , 
041021_,category,product_category,in,en,enterprise-products, , 
041025_, , , , ,unkowntype_, , 
041027_,document, , ,en,document_, , 
041028_,product,franchise,us,en,enterprise-products, , 
041036_,product,franchise,in,en,desktops, , 
041042_,product,parent_product_category,us,en,other-product, , 
041043_,product,franchise,us,en,laptops, , 
041047_,document, , ,en,document_, , 
041050_,website, , , ,other-product, , 
041054_,product,franchise,us,en,desktops, , 
041055_,product,parent_product_category,us,en,other-product, , 
041068_,category,parent_product_category,us,en,all-products, , 
041078_,category,franchise,in,en,enterprise-products, , 
041082_,product,franchise,sg,en,laptops, , 
041098_,product,franchise,au,en,desktops, , 
041101_,product,franchise,in,en,desktops, , 
041118_, , , ,en,unkowntype_, , 
041121_, , , , ,unkowntype_, , 
041128_,document, , ,en,document_, , 
041134_,product,franchise,us,en,enterprise-products, , 
041136_,product,franchise,uk,en,desktops, , 
041138_,product,franchise,us,en,enterprise-products, , 
041154_,document, , ,en,document_, , 
041157_,category,config_category,us,en,deals, , 
041161_,product,franchise,us,en,enterprise-products, , 
041162_,document, , ,en,document_, , 
041165_,product,franchise,uk,en,enterprise-products, , 
041174_,product,franchise,in,en,desktops, , 
041176_,product,parent_product_category,us,en,other-product, , 
041177_,category,parent_product_category,uk,en,all-products, , 
041181_,product,franchise,us,en,desktops, , 
041184_,product,franchise,us,en,enterprise-products, , 
041186_,category,product_category,in,en,enterprise-products, , 
041200_,product,franchise,us,en,desktops, , 
041202_,product,franchise,us,en,software, , 
041205_, , , ,en,unkowntype_, , 
041212_,document, , ,en,document_, , 
041213_,product,franchise,uk,en,other-product, , 
041218_,document, , ,en,document_, , 
041221_,product,franchise,us,en,enterprise-products, , 
041223_,product,franchise,in,en,enterprise-products, , 
041224_,product,franchise,sg,en,enterprise-products, , 
041226_,website, , , ,other-product, , 
041231_,category,config_category,us,en,deals, , 
041246_,product,franchise,in,en,enterprise-products, , 
041247_,document, , ,en,document_, , 
041248_,product,franchise,uk,en,laptops, , 
041252_,category,franchise,us,en,software, , 
041263_,product,franchise,us,en,laptops, , 
041265_,document, , ,en,document_, , 
041268_,product,franchise,us,en,software, , 
041272_,product,franchise,au,en,laptops, , 
041273_,category,parent_product_category,us,en,all-products, , 
041279_,document, , ,en,document_, , 
041281_,article, , , ,other-product, , 
041283_,product,franchise,sg,en,laptops, , 
041284_,product,franchise,us,en,cloud-client-computing, , 
041286_,product,parent_product_category,us,en,other-product, , 
041287_,category,franchise,sg,en,other-product, , 
041289_,product,franchise,sg,en,enterprise-products, , 
041301_,product,franchise,sg,en,laptops, , 
041307_,product,franchise,us,en,enterprise-products, , 
041315_,category,franchise,uk,en,laptops, , 
041323_,product,franchise,au,en,enterprise-products, , 
041325_,document, , ,en,document_, , 
041326_,document, , ,en,document_, , 
041330_, , , ,en,unkowntype_, , 
041344_,category,franchise,au,en,enterprise-products, , 
041346_,document, , ,en,document_, , 
041348_,product,franchise,au,en,laptops, , 
041351_,document, , ,en,document_, , 
041361_,category,franchise,us,en,server-storage-solutions, , 
041366_,document, , ,en,document_, , 
041370_,product,franchise,us,en,server-storage-solutions, , 
041375_,document, , ,en,document_, , 
041389_,product,franchise,us,en,server-storage-solutions, , 
041392_,article, , , ,other-product, , 
041393_,document, , ,en,document_, , 
041399_,product,franchise,us,en,laptops, , 
041408_, , , , ,unkowntype_, , 
041411_,product,franchise,us,en,enterprise-products, , 
041415_,product,franchise,uk,en,laptops, , 
041418_,document, , ,en,document_, , 
041421_,category,parent_product_category,us,en,all-products, , 
041429_,category,product_category,us,en,software, , 
041432_,document, , ,en,document_, , 
041439_,product,franchise,in,en,desktops, , 
041444_,document, , ,en,document_, , 
041445_,document, , ,en,document_, , 
041448_,product,franchise,us,en,desktops, , 
041452_,document, , ,en,document_, , 
041453_,product,franchise,uk,en,laptops, , 
041455_, , , , ,unkowntype_, , 
041456_,document, , ,en,document_, , 
041467_,document, , ,en,document_, , 
041470_, , , ,en,unkowntype_, , 
041476_,document, , ,en,document_, , 
041477_,product,franchise,us,en,software, , 
041481_,document, , ,en,document_, , 
041485_,product,franchise,us,en,laptops, , 
041486_,category,config_category,us,en,deals, , 
041496_,category,config_category,uk,en,deals, , 
041499_,document, , ,en,document_, , 
041502_,article, , , ,other-product, , 
041503_,product,franchise,au,en,enterprise-products, , 
041504_,document, , ,en,document_, , 
041514_,category,parent_product_category,sg,en,all-products, , 
041518_,category,parent_product_category,us,en,all-products, , 
041519_,document, , ,en,document_, , 
041522_,product,franchise,uk,en,laptops, , 
041527_, , , ,en,unkowntype_, , 
041533_,product,franchise,us,en,dell-tablets, , 
041542_,category,franchise,uk,en,laptops, , 
041544_,product,franchise,uk,en,laptops, , 
041549_,document, , ,en,document_, , 
041551_,product,franchise,us,en,laptops, , 
041562_,product,franchise,uk,en,desktops, , 
041566_,category,config_category,us,en,deals, , 
041572_,document, , ,en,document_, , 
041579_,category,product_category,us,en,enterprise-products, , 
041591_,category,config_category,us,en,deals, , 
041594_,product,franchise,us,en,desktops, , 
041596_,category,config_category,us,en,other-product, , 
041597_,product,franchise,nz,en,desktops, , 
041604_,product,franchise,us,en,desktops, , 
041607_,product,franchise,sg,en,laptops, , 
041617_,document, , ,en,document_, , 
041623_,document, , ,en,document_, , 
041629_, , , ,en,unkowntype_, , 
041632_,product,franchise,uk,en,desktops, , 
041638_,product,franchise,au,en,desktops, , 
041640_,category,franchise,us,en,software, , 
041641_,category,franchise,sg,en,laptops, , 
041644_,document, , ,en,document_, , 
041646_,product,franchise,nz,en,cloud-client-computing, , 
041655_,product,franchise,us,en,laptops, , 
041660_,product,franchise,in,en,enterprise-products, , 
041667_,product,franchise,us,en,desktops, , 
041670_,product,franchise,uk,en,desktops, , 
041677_,document, , ,en,document_, , 
041683_,product,franchise,sg,en,enterprise-products, , 
